FIRST GSM-2_2023001-2023031_GRFO_CNESG_TSVD_0500.txt SHM     CNES / GRGS  20230619
EARTH 0.3986004415E+15 0.6378136460E+07
SHM      90   90 1.00 fully normalized exclusive permanent tide (Tide free)
CMMNT Parameter uncertainties: calibrated (Sigma calibration factor =  1.00)
CMMNT SH normalization: fully normalized
CMMNT Tide convention: exclusive permanent tide (Tide free)
GRCOF2    7    0 0.904156748854E-07 0.000000000000E+00 1.0959E-13 0.0000E+00 20230101.0000 20230201.0000 ynyn
GRCOF2    7    1 0.280855684179E-06 0.952875634331E-07 1.1624E-13 1.1550E-13 20230101.0000 20230201.0000 yyyy
GRCOF2    7    2 0.330312144891E-06 0.931442953770E-07 1.4692E-13 1.4659E-13 20230101.0000 20230201.0000 yyyy
GRCOF2    7    3 0.250466489644E-06 -.216997632114E-06 1.3471E-13 1.3524E-13 20230101.0000 20230201.0000 yyyy
GRCOF2    7    4 -.274932840720E-06 -.124014834153E-06 1.9603E-13 1.9714E-13 20230101.0000 20230201.0000 yyyy
GRCOF2    7    5 0.168134900352E-08 0.179043825622E-07 1.9839E-13 1.9841E-13 20230101.0000 20230201.0000 yyyy
GRCOF2    7    6 -.358798676915E-06 0.151781459048E-06 1.5471E-13 1.5501E-13 20230101.0000 20230201.0000 yyyy
GRCOF2    7    7 0.153222472596E-08 0.241260941922E-07 5.6699E-14 5.6647E-14 20230101.0000 20230201.0000 yyyy
GRCOF2    8    0 0.494677947294E-07 0.000000000000E+00 9.8679E-14 0.0000E+00 20230101.0000 20230201.0000 ynyn
GRCOF2    8    1 0.230237448951E-07 0.588944879123E-07 1.0627E-13 1.0626E-13 20230101.0000 20230201.0000 yyyy
GRCOF2    8    2 0.800566029257E-07 0.653769053954E-07 1.3133E-13 1.3135E-13 20230101.0000 20230201.0000 yyyy
GRCOF2    8    3 -.193249794480E-07 -.858317693164E-07 1.6815E-13 1.6964E-13 20230101.0000 20230201.0000 yyyy
GRCOF2    8    4 -.244266208619E-06 0.698316874503E-07 1.9329E-13 1.9189E-13 20230101.0000 20230201.0000 yyyy
GRCOF2    8    5 -.256797951470E-07 0.891882990140E-07 1.6949E-13 1.6899E-13 20230101.0000 20230201.0000 yyyy
GRCOF2    8    6 -.659724049524E-07 0.308947787646E-06 2.0410E-13 2.0415E-13 20230101.0000 20230201.0000 yyyy
GRCOF2    8    7 0.672396914336E-07 0.748612817191E-07 1.4622E-13 1.4616E-13 20230101.0000 20230201.0000 yyyy
GRCOF2    8    8 -.124025630003E-06 0.120511725114E-06 5.8765E-14 5.9756E-14 20230101.0000 20230201.0000 yyyy
GRCOF2    9    0 0.280310751531E-07 0.000000000000E+00 9.6025E-14 0.0000E+00 20230101.0000 20230201.0000 ynyn
GRCOF2    9    1 0.142126622586E-06 0.214922765332E-07 1.0045E-13 1.0011E-13 20230101.0000 20230201.0000 yyyy
GRCOF2    9    2 0.213991020754E-07 -.315845663184E-07 1.2035E-13 1.2037E-13 20230101.0000 20230201.0000 yyyy
GRCOF2    9    3 -.160600365507E-06 -.741587508688E-07 1.2581E-13 1.2619E-13 20230101.0000 20230201.0000 yyyy
GRCOF2    9    4 -.925573167295E-08 0.199074478405E-07 1.8019E-13 1.8080E-13 20230101.0000 20230201.0000 yyyy
GRCOF2    9    5 -.163104448581E-07 -.540438678914E-07 1.3663E-13 1.3670E-13 20230101.0000 20230201.0000 yyyy
GRCOF2    9    6 0.627632923966E-07 0.222971519664E-06 1.7396E-13 1.7369E-13 20230101.0000 20230201.0000 yyyy
GRCOF2    9    7 -.118001275279E-06 -.969103838013E-07 2.0569E-13 2.0544E-13 20230101.0000 20230201.0000 yyyy
GRCOF2    9    8 0.188117573029E-06 -.300125798192E-08 1.5421E-13 1.5421E-13 20230101.0000 20230201.0000 yyyy
GRCOF2    9    9 -.475649970107E-07 0.968440905139E-07 6.2094E-14 6.2269E-14 20230101.0000 20230201.0000 yyyy
GRCOF2   10    0 0.533967171316E-07 0.000000000000E+00 8.6876E-14 0.0000E+00 20230101.0000 20230201.0000 ynyn
GRCOF2   10    1 0.837025907505E-07 -.131111446802E-06 9.5831E-14 9.5720E-14 20230101.0000 20230201.0000 yyyy
GRCOF2   10    2 -.938976484147E-07 -.512249337272E-07 1.1256E-13 1.1249E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   10    3 -.692520841965E-08 -.154048372354E-06 1.4627E-13 1.4677E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   10    4 -.843915283098E-07 -.790356948268E-07 1.6108E-13 1.6056E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   10    5 -.492667844192E-07 -.506377681349E-07 1.5888E-13 1.5879E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   10    6 -.375969257836E-07 -.797603422879E-07 1.4175E-13 1.4183E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   10    7 0.822518853531E-08 -.305540187117E-08 1.7247E-13 1.7218E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   10    8 0.405854995470E-07 -.917014941895E-07 2.0911E-13 2.0880E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   10    9 0.125385180564E-06 -.379396976198E-07 1.5217E-13 1.5216E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   10   10 0.100426730038E-06 -.238577992983E-07 6.3915E-14 6.2797E-14 20230101.0000 20230201.0000 yyyy
GRCOF2   11    0 -.507499610513E-07 0.000000000000E+00 9.0207E-14 0.0000E+00 20230101.0000 20230201.0000 ynyn
GRCOF2   11    1 0.156148300961E-07 -.270950619356E-07 9.2991E-14 9.2774E-14 20230101.0000 20230201.0000 yyyy
GRCOF2   11    2 0.201055034605E-07 -.989294119657E-07 1.0711E-13 1.0712E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   11    3 -.305534895769E-07 -.148793610333E-06 1.1746E-13 1.1777E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   11    4 -.378904248673E-07 -.637742060537E-07 1.6021E-13 1.6047E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   11    5 0.374342491559E-07 0.495507507367E-07 1.2777E-13 1.2765E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   11    6 -.157508786379E-08 0.342622512238E-07 1.6902E-13 1.6895E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   11    7 0.464660360765E-08 -.898322227864E-07 1.4338E-13 1.4308E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   11    8 -.632341408746E-08 0.245529674783E-07 1.7457E-13 1.7405E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   11    9 -.310773669863E-07 0.420577446477E-07 2.0975E-13 2.0964E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   11   10 -.522428094472E-07 -.184185712263E-07 1.5711E-13 1.5738E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   11   11 0.462373315376E-07 -.696686697929E-07 6.5277E-14 6.6495E-14 20230101.0000 20230201.0000 yyyy
GRCOF2   12    0 0.364834941348E-07 0.000000000000E+00 8.7006E-14 0.0000E+00 20230101.0000 20230201.0000 ynyn
GRCOF2   12    1 -.535861549994E-07 -.431831685026E-07 9.1159E-14 9.0940E-14 20230101.0000 20230201.0000 yyyy
GRCOF2   12    2 0.143421035976E-07 0.310912998643E-07 1.0297E-13 1.0299E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   12    3 0.397195087106E-07 0.250849001400E-07 1.3078E-13 1.3119E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   12    4 -.676748666165E-07 0.383441168417E-08 1.4325E-13 1.4297E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   12    5 0.308579325401E-07 0.755762704456E-08 1.4400E-13 1.4399E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   12    6 0.314035278441E-08 0.389796137750E-07 1.3168E-13 1.3164E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   12    7 -.190703084565E-07 0.357075642414E-07 1.6446E-13 1.6455E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   12    8 -.258950854258E-07 0.169388886289E-07 1.4715E-13 1.4698E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   12    9 0.419057508428E-07 0.249560384502E-07 1.7978E-13 1.7933E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   12   10 -.619179921315E-08 0.309308447485E-07 2.1273E-13 2.1262E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   12   11 0.113757944412E-07 -.637929435361E-08 1.5463E-13 1.5430E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   12   12 -.241764235429E-08 -.111061048863E-07 6.4163E-14 6.5455E-14 20230101.0000 20230201.0000 yyyy
GRCOF2   13    0 0.417174987460E-07 0.000000000000E+00 8.7758E-14 0.0000E+00 20230101.0000 20230201.0000 ynyn
GRCOF2   13    1 -.514361290722E-07 0.386728397025E-07 9.0144E-14 8.9915E-14 20230101.0000 20230201.0000 yyyy
GRCOF2   13    2 0.552966514955E-07 -.626440094958E-07 1.0049E-13 1.0052E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   13    3 -.215359329280E-07 0.976714244942E-07 1.1185E-13 1.1216E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   13    4 -.359349973163E-08 -.117696069323E-07 1.4521E-13 1.4540E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   13    5 0.583608130671E-07 0.671972026680E-07 1.2733E-13 1.2740E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   13    6 -.350468585690E-07 -.628351753029E-08 1.5452E-13 1.5450E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   13    7 0.300404982753E-08 -.732966463699E-08 1.3440E-13 1.3439E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   13    8 -.100676397242E-07 -.984145914940E-08 1.6946E-13 1.6915E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   13    9 0.247586247009E-07 0.458761163032E-07 1.4918E-13 1.4900E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   13   10 0.411070912951E-07 -.368597759272E-07 1.8202E-13 1.8211E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   13   11 -.445186285706E-07 -.484537438894E-08 2.1454E-13 2.1453E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   13   12 -.313036970937E-07 0.879467357445E-07 1.5877E-13 1.5877E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   13   13 -.611902038781E-07 0.681585702459E-07 7.5623E-14 7.7923E-14 20230101.0000 20230201.0000 yyyy
GRCOF2   14    0 -.226284350267E-07 0.000000000000E+00 8.6764E-14 0.0000E+00 20230101.0000 20230201.0000 ynyn
GRCOF2   14    1 -.187557042589E-07 0.288637641723E-07 8.9670E-14 8.9422E-14 20230101.0000 20230201.0000 yyyy
GRCOF2   14    2 -.358749166967E-07 -.408530503521E-08 9.8721E-14 9.8732E-14 20230101.0000 20230201.0000 yyyy
GRCOF2   14    3 0.365843677714E-07 0.196937121262E-07 1.2108E-13 1.2136E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   14    4 0.163860038522E-08 -.226677490113E-07 1.3277E-13 1.3267E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   14    5 0.292910323802E-07 -.168030182214E-07 1.3311E-13 1.3318E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   14    6 -.190766545107E-07 0.244193608362E-08 1.3269E-13 1.3269E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   14    7 0.376120631097E-07 -.394385249571E-08 1.4766E-13 1.4781E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   14    8 -.349514528684E-07 -.154459965544E-07 1.4048E-13 1.4021E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   14    9 0.319548207781E-07 0.284749375035E-07 1.7340E-13 1.7324E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   14   10 0.387924201956E-07 -.130796652394E-08 1.5236E-13 1.5229E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   14   11 0.156572314675E-07 -.390427321517E-07 1.8907E-13 1.8910E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   14   12 0.846218956303E-08 -.311311242072E-07 2.1711E-13 2.1734E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   14   13 0.322405141403E-07 0.451530344162E-07 1.5546E-13 1.5452E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   14   14 -.518677401016E-07 -.480955050397E-08 2.7491E-13 3.0140E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   15    0 0.216625783242E-08 0.000000000000E+00 8.7934E-14 0.0000E+00 20230101.0000 20230201.0000 ynyn
GRCOF2   15    1 0.942963070331E-08 0.104610631672E-07 8.9795E-14 8.9512E-14 20230101.0000 20230201.0000 yyyy
GRCOF2   15    2 -.205533048959E-07 -.302898190112E-07 9.7940E-14 9.7950E-14 20230101.0000 20230201.0000 yyyy
GRCOF2   15    3 0.534018638540E-07 0.176246110905E-07 1.0883E-13 1.0907E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   15    4 -.401432148831E-07 0.678268943655E-08 1.3534E-13 1.3550E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   15    5 0.122500987930E-07 0.760349717569E-08 1.2750E-13 1.2764E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   15    6 0.328542329218E-07 -.364777127187E-07 1.4263E-13 1.4269E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   15    7 0.596529199734E-07 0.506210151766E-08 1.3771E-13 1.3784E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   15    8 -.321138057290E-07 0.221871574486E-07 1.5239E-13 1.5235E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   15    9 0.133059477214E-07 0.379931557372E-07 1.4439E-13 1.4441E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   15   10 0.102745089582E-07 0.146874143790E-07 1.7600E-13 1.7583E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   15   11 -.129654514851E-08 0.185189255924E-07 1.5531E-13 1.5542E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   15   12 -.324160175197E-07 0.156119701789E-07 1.9284E-13 1.9280E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   15   13 -.283739582924E-07 -.457826877459E-08 2.1915E-13 2.1930E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   15   14 0.520755965658E-08 -.244059428683E-07 2.0683E-13 2.0497E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   15   15 -.190289079659E-07 -.470215719187E-08 7.2412E-14 7.3224E-14 20230101.0000 20230201.0000 yyyy
GRCOF2   16    0 -.469173798630E-08 0.000000000000E+00 8.7941E-14 0.0000E+00 20230101.0000 20230201.0000 ynyn
GRCOF2   16    1 0.262143514279E-07 0.333797444473E-07 9.0418E-14 9.0146E-14 20230101.0000 20230201.0000 yyyy
GRCOF2   16    2 -.244818370185E-07 0.279830422439E-07 9.7665E-14 9.7670E-14 20230101.0000 20230201.0000 yyyy
GRCOF2   16    3 -.338794203908E-07 -.213421839923E-07 1.1606E-13 1.1629E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   16    4 0.408560727884E-07 0.479880865442E-07 1.2698E-13 1.2696E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   16    5 -.121362302709E-07 -.344098091443E-08 1.2667E-13 1.2678E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   16    6 0.138637444171E-07 -.355982035741E-07 1.3429E-13 1.3423E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   16    7 -.806628515244E-08 -.867454453826E-08 1.3610E-13 1.3621E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   16    8 -.212211445318E-07 0.542231597911E-08 1.4467E-13 1.4453E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   16    9 -.224021557377E-07 -.396701906664E-07 1.5457E-13 1.5440E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   16   10 -.118030148947E-07 0.115402122532E-07 1.5114E-13 1.5112E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   16   11 0.191248103313E-07 -.320659630407E-08 1.8075E-13 1.8076E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   16   12 0.195727397620E-07 0.673263942474E-08 1.5822E-13 1.5827E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   16   13 0.137731814234E-07 0.104884603541E-08 1.9982E-13 2.0044E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   16   14 -.193558015507E-07 -.386445572966E-07 2.5845E-13 2.6050E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   16   15 -.144163409680E-07 -.327649474161E-07 1.5192E-13 1.5357E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   16   16 -.383076046230E-07 0.296936625432E-08 5.8410E-14 5.7375E-14 20230101.0000 20230201.0000 yyyy
GRCOF2   17    0 0.191683988641E-07 0.000000000000E+00 8.9835E-14 0.0000E+00 20230101.0000 20230201.0000 ynyn
GRCOF2   17    1 -.253883634575E-07 -.317311696704E-07 9.1463E-14 9.1198E-14 20230101.0000 20230201.0000 yyyy
GRCOF2   17    2 -.201034440058E-07 0.682227709906E-08 9.7999E-14 9.8021E-14 20230101.0000 20230201.0000 yyyy
GRCOF2   17    3 0.628305707627E-08 0.504775457514E-08 1.0809E-13 1.0834E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   17    4 0.647127916270E-08 0.253076055749E-07 1.2970E-13 1.2985E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   17    5 -.162082323186E-07 0.801389392276E-08 1.2789E-13 1.2803E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   17    6 -.117386234521E-07 -.294348192553E-07 1.3534E-13 1.3540E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   17    7 0.249650034238E-07 -.440271841902E-08 1.4067E-13 1.4082E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   17    8 0.389838910717E-07 0.365013457486E-08 1.4040E-13 1.4037E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   17    9 0.347920220348E-08 -.276397181514E-07 1.5032E-13 1.5049E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   17   10 -.378143871155E-08 0.183755782032E-07 1.5692E-13 1.5683E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   17   11 -.160137775029E-07 0.110904870178E-07 1.5728E-13 1.5733E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   17   12 0.287274500731E-07 0.204615148718E-07 1.8325E-13 1.8330E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   17   13 0.164973546338E-07 0.201417376558E-07 1.6189E-13 1.6240E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   17   14 -.142723459006E-07 0.115740158046E-07 2.3098E-13 2.2849E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   17   15 0.553964708414E-08 0.524532137932E-08 2.2263E-13 2.2274E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   17   16 -.304020078693E-07 0.360805593313E-08 1.5698E-13 1.5398E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   17   17 -.347076043496E-07 -.198676996850E-07 6.5570E-14 6.8595E-14 20230101.0000 20230201.0000 yyyy
GRCOF2   18    0 0.611930631155E-08 0.000000000000E+00 9.1255E-14 0.0000E+00 20230101.0000 20230201.0000 ynyn
GRCOF2   18    1 0.720991347618E-08 -.392608144710E-07 9.2850E-14 9.2568E-14 20230101.0000 20230201.0000 yyyy
GRCOF2   18    2 0.147314738118E-07 0.107970571681E-07 9.8792E-14 9.8816E-14 20230101.0000 20230201.0000 yyyy
GRCOF2   18    3 -.502006339270E-08 -.585427198583E-08 1.1446E-13 1.1465E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   18    4 0.546065488135E-07 -.772017069004E-09 1.2447E-13 1.2448E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   18    5 0.596684029903E-08 0.261250357445E-07 1.2384E-13 1.2393E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   18    6 0.135696089458E-07 -.132469724894E-07 1.3564E-13 1.3557E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   18    7 0.678197413900E-08 0.745636932707E-08 1.3085E-13 1.3089E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   18    8 0.304873471871E-07 0.435945980632E-08 1.4748E-13 1.4742E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   18    9 -.195691169658E-07 0.361446707501E-07 1.4266E-13 1.4256E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   18   10 0.521446435808E-08 -.423881756292E-08 1.5788E-13 1.5782E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   18   11 -.689167008191E-08 0.211285208479E-08 1.5989E-13 1.5987E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   18   12 -.297467757484E-07 -.165596728744E-07 1.6456E-13 1.6450E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   18   13 -.626186520011E-08 -.349289463940E-07 1.8777E-13 1.8786E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   18   14 -.830255747181E-08 -.128363803645E-07 2.0630E-13 2.0838E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   18   15 -.404638556652E-07 -.202746098389E-07 2.1564E-13 2.1961E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   18   16 0.101584600888E-07 0.650701557947E-08 2.2124E-13 2.2031E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   18   17 0.347952190418E-08 0.437948856935E-08 1.4110E-13 1.4154E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   18   18 0.298846741644E-08 -.108525159540E-07 5.2312E-14 5.1883E-14 20230101.0000 20230201.0000 yyyy
GRCOF2   19    0 -.330098586023E-08 0.000000000000E+00 9.3170E-14 0.0000E+00 20230101.0000 20230201.0000 ynyn
GRCOF2   19    1 -.899745371534E-08 0.115488298927E-08 9.4578E-14 9.4266E-14 20230101.0000 20230201.0000 yyyy
GRCOF2   19    2 0.357422570661E-07 -.237380287794E-08 1.0010E-13 1.0012E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   19    3 -.758213167459E-08 0.106283001722E-08 1.0932E-13 1.0950E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   19    4 0.158065266221E-07 -.817072329666E-08 1.2740E-13 1.2755E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   19    5 0.104041509721E-07 0.274325133918E-07 1.2906E-13 1.2923E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   19    6 -.480175374869E-08 0.187473138493E-07 1.3205E-13 1.3209E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   19    7 0.562349588249E-08 -.875677182494E-08 1.4253E-13 1.4269E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   19    8 0.298657468375E-07 -.998924051637E-08 1.3550E-13 1.3543E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   19    9 0.329252699787E-08 0.724827287499E-08 1.5358E-13 1.5376E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   19   10 -.338757453445E-07 -.757535789224E-08 1.4608E-13 1.4606E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   19   11 0.163069085247E-07 0.103637498837E-07 1.6495E-13 1.6483E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   19   12 -.245156475525E-08 0.945518669874E-08 1.6210E-13 1.6212E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   19   13 -.754638845367E-08 -.285189893317E-07 1.7215E-13 1.7272E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   19   14 -.475396536746E-08 -.128556508604E-07 2.1267E-13 2.0939E-13 20230101.0000 20230201.0000 yyyy
GRCOF2   19   15 -.175882556249E-07 -.140786402053E-07 1.7161E-13 1.7515E-13 20230101.0000 20230201.0000 yyyy
